product_id,sku,name,set,classification,confidence,backup_qty,current_stock,delta,wac,wac_class,status,is_active,created_at,updated_at,be_total,be_post,be_post_qty,be_types_json,proposed_repair_qty,evidence_source
868d3a72-2805-4fff-b933-07540e053cdd,CAT-0072,Yee de 50,A,FROZEN_MATCH,CONFIRMED,6,6,0,350,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:22.056595+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},6,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
8b626748-d51b-407e-b2ef-ce9b51cca089,CAT-0073,Interruptor doble,A,FROZEN_MATCH,CONFIRMED,9,9,0,2100,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:22.303458+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},9,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
70ad936d-524b-49f7-9a7b-5b1f204c59c8,CAT-0074,Controlador de línea,A,FROZEN_MATCH,CONFIRMED,3,3,0,8400,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:22.554161+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},3,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
2999d90d-9d23-490b-8663-b75f818b7c32,CAT-0075,Espigas de 15 AMP,A,FROZEN_MATCH,CONFIRMED,28,28,0,1400,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:22.80945+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},28,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
2dbfb550-4caf-4325-9ba5-8cca6f812017,CAT-0076,Toma corriente con tapa,A,FROZEN_MATCH,CONFIRMED,6,6,0,2100,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:23.061517+00:00,2026-07-22T12:00:00+00:00,2,0,0,{},6,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
3006ba3e-ca21-4d15-92ab-c7a1a94171a1,CAT-0077,Teipe negro,A,FROZEN_MATCH,CONFIRMED,7,7,0,1400,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:23.310095+00:00,2026-07-17T12:00:00+00:00,2,0,0,{},7,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
c8b1ce8a-1ae2-44e5-a51e-53ad46b47f67,CAT-0078,Tornillo con tuerca 4.8,A,FROZEN_MATCH,CONFIRMED,322,322,0,420,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:23.565871+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},322,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
e533e794-cf92-4420-ac6b-f5caee2e0b88,CAT-0079,Interruptor y toma corriente,A,FROZEN_MATCH,CONFIRMED,10,10,0,2100,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:23.812881+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},10,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
26fdac16-4d7a-4e17-8864-c9cc690206ab,CAT-0080,Brecker C32A Sencillo,A,FROZEN_MATCH,CONFIRMED,1,1,0,3150,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:24.064471+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},1,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
f648c3f8-0c60-4559-b76b-95bc02d9a816,CAT-0081,Bridas de 4x8 400mm,B,DELTA_CONFIRMED_BY_EVENTS,CONFIRMED,501,497,-4,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:24.322362+00:00,2026-08-16T21:20:51.698872+00:00,14,13,-4,"{""issue_slip_out"":5,""production_out"":4,""issue_slip_reverse"":2,""production_reverse"":2}",497,business_events(survived purge)+backup delta
1a571786-83ec-44e2-aed2-48b5dbe79f25,CAT-0082,Cripiadora con pela cable Anaranjada,A,FROZEN_MATCH,CONFIRMED,1,1,0,125999.99999999999,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:24.567899+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},1,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
df97049c-0d66-4850-afc7-a964af2f52e7,CAT-0083,Cripiadora Roja con 6 dabas rojas,A,FROZEN_MATCH,CONFIRMED,3,3,0,113400,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:24.829854+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},3,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
aab1bd0b-6cc1-44bf-8d7c-55582a7ec0f5,CAT-0084,Conector XT60,A,FROZEN_MATCH,CONFIRMED,0,0,0,9100,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:25.077917+00:00,2026-07-23T12:00:00+00:00,5,0,0,{},0,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
de015bd9-ff44-48fc-bfd7-f37adf29b66e,CAT-0085,Panel 585,A,FROZEN_MATCH,CONFIRMED,8,8,0,239400,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:25.323546+00:00,2026-07-23T12:00:00+00:00,5,0,0,{},8,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
2bd13c85-b960-4952-b014-04e04aab3fb1,CAT-0086,Panel 630,A,FROZEN_MATCH,CONFIRMED,0,0,0,233100,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:25.578784+00:00,2026-07-25T12:00:00+00:00,7,0,0,{},0,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
983e5726-a068-44b0-98b8-fef76ac481f1,CAT-0087,Cable Solar Negro 4mm,A,FROZEN_MATCH,CONFIRMED,95.5,95.5,0,2835,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:25.832109+00:00,2026-07-28T12:00:00+00:00,11,0,0,{},95.5,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
99885245-d370-46ea-99d9-176180574f77,CAT-0088,Cable Solar Rojo 4mm,A,FROZEN_MATCH,CONFIRMED,91.5,91.5,0,2835,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:26.086928+00:00,2026-07-28T12:00:00+00:00,11,0,0,{},91.5,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
9fb22bdf-6a2c-4e9b-9fae-3db0e7438bd8,CAT-0089,Cable Solar Negro 6mm,A,FROZEN_MATCH,CONFIRMED,0,0,0,3150,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:26.333301+00:00,2026-07-27T12:00:00+00:00,5,0,0,{},0,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
7a73a85b-8a66-48d9-a7c3-7f9c91301ade,CAT-0090,Cable Solar Rojo 6mm,A,FROZEN_MATCH,CONFIRMED,5,5,0,3150,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:26.580372+00:00,2026-07-27T12:00:00+00:00,6,0,0,{},5,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
e1c23a92-e7b5-4b6a-8d8f-ee91aa053c81,CAT-0092,Juego de pata,A,FROZEN_MATCH,CONFIRMED,5,5,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:26.840664+00:00,2026-07-21T12:00:00+00:00,3,0,0,{},5,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
8d00b701-caee-45b7-9f2f-3469e72baca5,CAT-0094,Barrena 6mm Madera,A,FROZEN_MATCH,CONFIRMED,3,3,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:27.087465+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},3,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
435fb1f5-8089-4610-87d6-df60a7d7d95d,CAT-0095,Barrena 34mm Madera,A,FROZEN_MATCH,CONFIRMED,36,36,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:27.341229+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},36,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
e05066d4-f1a4-44fe-98f4-b068afc571c7,CAT-0096,Barrena 5mm Madera,A,FROZEN_MATCH,CONFIRMED,212,212,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:27.598252+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},212,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
c24ad180-6d3f-4dfd-9625-d569b396951b,CAT-0097,Disco de corte,A,FROZEN_MATCH,CONFIRMED,122,122,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:27.848785+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},122,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
32ac0c01-83af-47b3-8dfe-0b07c9810106,CAT-0098,Limpia parabrisa,A,FROZEN_MATCH,CONFIRMED,42,42,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:28.107148+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},42,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
7f77f10d-f30f-4de3-888f-4888e1d63b33,CAT-0099,Electrodo 4mm,A,FROZEN_MATCH,CONFIRMED,100,100,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:28.354466+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},100,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
6de05641-c590-4527-81b1-f220b6f9969e,CAT-0101,Canal de media,A,FROZEN_MATCH,CONFIRMED,1,1,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:28.613505+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},1,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
fc605995-ed45-4e93-a774-27e0fa858e71,CAT-0102,Cajas eléctricas,A,FROZEN_MATCH,CONFIRMED,10,10,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:28.865502+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},10,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
f5c8fd29-73e1-4b34-b2e3-7647437baf67,CAT-0103,Perfiles para brecker,A,FROZEN_MATCH,CONFIRMED,27,27,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:29.110686+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},27,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
887141dc-e091-4406-aba7-95435fdd3ded,CAT-0104,Terminales cubanas,A,FROZEN_MATCH,CONFIRMED,18,18,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:29.365128+00:00,2026-07-20T12:00:00+00:00,2,0,0,{},18,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
63f0eeea-3d37-4f9e-b76f-0174551e7dab,CAT-0105,Cajita breckera sencilla,A,FROZEN_MATCH,CONFIRMED,1,1,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:29.616128+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},1,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
20113ad5-0460-4fa7-8521-52a5f16bc708,CAT-0106,Tornillo con arandela,A,FROZEN_MATCH,CONFIRMED,496,496,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:29.875021+00:00,2026-07-27T12:00:00+00:00,2,0,0,{},496,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
5d6de612-3f04-4a6f-9769-4102809eca79,CAT-0107,Caja de distribución TRIC,A,FROZEN_MATCH,CONFIRMED,4,4,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:30.122855+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},4,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
54f03982-4f3e-42b5-a399-f5331833538c,CAT-0108,Cajita Breckera sencilla gris,A,FROZEN_MATCH,CONFIRMED,3,3,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:30.367868+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},3,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
670a4628-00d7-467d-bfc7-11f73a155bb1,CAT-0109,inicio Z,A,FROZEN_MATCH,CONFIRMED,94,94,0,1.0189,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:30.621639+00:00,2026-08-02T01:30:21.979275+00:00,20,0,0,{},94,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
5d7b5973-abab-4769-af06-78993d0a39b9,CAT-0110,Intermedio,A,FROZEN_MATCH,CONFIRMED,217,217,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:30.869724+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},217,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
f9fa0dbc-9fdc-49b0-8d43-58e5df1c8fbe,CAT-0111,Grapas plasticas con clavo de acero,A,FROZEN_MATCH,CONFIRMED,49,49,0,3500,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:31.124136+00:00,2026-07-24T12:00:00+00:00,2,0,0,{},49,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
0a1bce2e-6fbd-4cc3-9f90-91c3cc90aae6,CAT-0112,Grapas metalicas 3/4 con tornillo roscante,A,FROZEN_MATCH,CONFIRMED,100,100,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:31.372161+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},100,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
53a5555e-9788-4cd8-a068-00f17a95ed60,CAT-0113,Goma Termo Retractil,A,FROZEN_MATCH,CONFIRMED,200,200,0,280,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:31.619626+00:00,2026-07-27T12:00:00+00:00,3,0,0,{},200,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
721b1217-1812-449d-9c92-bb89b080f7f6,CAT-0114,Combustible,A,FROZEN_MATCH,CONFIRMED,20,20,0,2,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:31.872545+00:00,2026-07-30T03:00:32.89037+00:00,1,0,0,{},20,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
b0aa4eaa-9866-4d20-9a19-69167fccaaa2,CAT-0115,Estación solar,A,FROZEN_MATCH,CONFIRMED,0,0,0,1398600,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:32.124347+00:00,2026-07-24T12:00:00+00:00,2,0,0,{},0,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
10a6cca7-c6fd-4ec5-8d95-49c76b14ad5e,CAT-0116,Pintura Blanca 5L,A,FROZEN_MATCH,CONFIRMED,0,0,0,4200,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:32.37739+00:00,2026-07-25T12:00:00+00:00,2,0,0,{},0,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
2fbd9764-93f1-40ae-99ed-15ae5da4e40c,CAT-0117,Inversor,A,FROZEN_MATCH,CONFIRMED,0,0,0,2016000,WAC_CONFIRMED,ACTIVE,true,2026-07-30T03:00:32.625074+00:00,2026-07-27T12:00:00+00:00,2,0,0,{},0,backup_20260802_payload+FROZEN(stock_current==b_inv;0 writes post 2026-08-16T22:01Z)
5bf782be-70c8-4870-9514-46bc2ae9db69,CONC-1786067801,Concurrent Recv Test,C,TEST_RESIDUE,CONFIRMED,,15,,4,WAC_CONFIRMED,ACTIVE,true,2026-08-07T01:56:52.805351+00:00,2026-08-07T01:56:55.193074+00:00,1,1,5,"{""purchase"":1}",0,OBS2_07-ledger-reconstruction+created_post_backup+no_BE_events
530e198c-0d42-4b36-852e-ba86f4431d94,PRODWAC-1786069598,PROD WAC Verify 1786069598,C,TEST_RESIDUE,CONFIRMED,,10,,5,WAC_CONFIRMED,ACTIVE,true,2026-08-07T02:26:40.789135+00:00,2026-08-07T02:26:47.580929+00:00,2,2,0,"{""purchase"":1,""purchase_reverse"":1}",0,OBS2_07-ledger-reconstruction+created_post_backup+no_BE_events
aa5e148b-df42-4349-a131-867767352669,TASA-EXT-1786067764,Tasa Extrema Test,C,TEST_RESIDUE,CONFIRMED,,11,,1090908,WAC_CONFIRMED,ACTIVE,true,2026-08-07T01:56:09.904074+00:00,2026-08-07T01:56:12.189788+00:00,1,1,1,"{""purchase"":1}",0,OBS2_07-ledger-reconstruction+created_post_backup+no_BE_events
94e53fd4-75ae-4924-a1b1-1b3d13f90df8,VOID-1786067801,Void WAC Test,C,TEST_RESIDUE,CONFIRMED,,10,,4.5,WAC_CONFIRMED,ACTIVE,true,2026-08-07T01:56:43.952357+00:00,2026-08-07T01:56:48.944573+00:00,1,1,5,"{""purchase"":1}",0,OBS2_07-ledger-reconstruction+created_post_backup+no_BE_events
185f1c6f-e58a-4231-b39a-3a52f2c7ef22,VOIDTRACE-1786068382,VOID Trace Test 1786068382,C,TEST_RESIDUE,CONFIRMED,,10,,4.5,WAC_CONFIRMED,ACTIVE,true,2026-08-07T02:06:25.00543+00:00,2026-08-07T02:06:43.508583+00:00,1,1,5,"{""purchase"":1}",0,OBS2_07-ledger-reconstruction+created_post_backup+no_BE_events
7049d300-7e08-42f0-b081-d373a331d88c,WAC-1786067683,WAC Test Product 1786067683,C,TEST_RESIDUE,CONFIRMED,,15,,4,WAC_CONFIRMED,ACTIVE,true,2026-08-07T01:54:45.141447+00:00,2026-08-07T01:54:50.555477+00:00,1,1,5,"{""purchase"":1}",0,OBS2_07-ledger-reconstruction+created_post_backup+no_BE_events
7dbff68e-3ad1-479b-b228-f81021699ed4,WACFINAL-1786069134,WAC Final Test 1786069134,C,TEST_RESIDUE,CONFIRMED,,15,,4.333333333333333,WAC_CONFIRMED,ACTIVE,true,2026-08-07T02:18:56.196534+00:00,2026-08-07T02:19:01.75846+00:00,1,1,5,"{""purchase"":1}",0,OBS2_07-ledger-reconstruction+created_post_backup+no_BE_events
b7bd618c-38b4-475c-b775-dc81b233a825,WACFIX-1786068956,WAC Fix Test 1786068956,C,TEST_RESIDUE,CONFIRMED,,15,,3.8889,WAC_CONFIRMED,ACTIVE,true,2026-08-07T02:15:58.482824+00:00,2026-08-07T02:16:04.036904+00:00,1,1,5,"{""purchase"":1}",0,OBS2_07-ledger-reconstruction+created_post_backup+no_BE_events
e9541bb4-97c2-4f1d-9cb2-836c38beefd7,WACFN-1786069224,WAC FINAL 1786069224,C,TEST_RESIDUE,CONFIRMED,,10,,5,WAC_CONFIRMED,ACTIVE,true,2026-08-07T02:20:26.839381+00:00,2026-08-07T02:20:32.777882+00:00,2,2,0,"{""purchase"":1,""purchase_reverse"":1}",0,OBS2_07-ledger-reconstruction+created_post_backup+no_BE_events
8f4e2708-540c-477b-bef7-9aed96771a8f,WACTRACE-1786068302,WAC Trace Test 1786068302,C,TEST_RESIDUE,CONFIRMED,,15,,4,WAC_CONFIRMED,ACTIVE,true,2026-08-07T02:05:03.938846+00:00,2026-08-07T02:05:08.846658+00:00,1,1,5,"{""purchase"":1}",0,OBS2_07-ledger-reconstruction+created_post_backup+no_BE_events
