product_id,sku,name,store_id,stock_current,cost_average,created_at,updated_at,status,is_active,has_movements,min_stock,price,cost_price,inventory_quantity,inventory_updated_at,movements_cnt,kardex_cnt,sale_items_cnt
983e5726-a068-44b0-98b8-fef76ac481f1,CAT-0087,Cable Solar Negro 4mm,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,95.5000,2835.0000000000000000,2026-07-30 03:00:25.832109+00,2026-07-28 12:00:00+00,ACTIVE,true,true,5.0000,4.5,1417.5,MISSING,,0,0,0
99885245-d370-46ea-99d9-176180574f77,CAT-0088,Cable Solar Rojo 4mm,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,91.5000,2835.0000000000000000,2026-07-30 03:00:26.086928+00,2026-07-28 12:00:00+00,ACTIVE,true,true,5.0000,4.5,1417.5,MISSING,,0,0,0
9fb22bdf-6a2c-4e9b-9fae-3db0e7438bd8,CAT-0089,Cable Solar Negro 6mm,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,0.0000,3150.0000000000000000,2026-07-30 03:00:26.333301+00,2026-07-27 12:00:00+00,ACTIVE,true,true,5.0000,5,1575,MISSING,,0,0,0
7a73a85b-8a66-48d9-a7c3-7f9c91301ade,CAT-0090,Cable Solar Rojo 6mm,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,5.0000,3150.0000000000000000,2026-07-30 03:00:26.580372+00,2026-07-27 12:00:00+00,ACTIVE,true,true,5.0000,5,1575,MISSING,,0,0,0
e1c23a92-e7b5-4b6a-8d8f-ee91aa053c81,CAT-0092,Juego de pata,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,5.0000,2.0000000000000000,2026-07-30 03:00:26.840664+00,2026-07-21 12:00:00+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
8d00b701-caee-45b7-9f2f-3469e72baca5,CAT-0094,Barrena 6mm Madera,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,3.0000,2.0000000000000000,2026-07-30 03:00:27.087465+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
435fb1f5-8089-4610-87d6-df60a7d7d95d,CAT-0095,Barrena 34mm Madera,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,36.0000,2.0000000000000000,2026-07-30 03:00:27.341229+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
e05066d4-f1a4-44fe-98f4-b068afc571c7,CAT-0096,Barrena 5mm Madera,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,212.0000,2.0000000000000000,2026-07-30 03:00:27.598252+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
c24ad180-6d3f-4dfd-9625-d569b396951b,CAT-0097,Disco de corte,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,122.0000,2.0000000000000000,2026-07-30 03:00:27.848785+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
32ac0c01-83af-47b3-8dfe-0b07c9810106,CAT-0098,Limpia parabrisa,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,42.0000,2.0000000000000000,2026-07-30 03:00:28.107148+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
7f77f10d-f30f-4de3-888f-4888e1d63b33,CAT-0099,Electrodo 4mm,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,100.0000,2.0000000000000000,2026-07-30 03:00:28.354466+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
6de05641-c590-4527-81b1-f220b6f9969e,CAT-0101,Canal de media,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,1.0000,2.0000000000000000,2026-07-30 03:00:28.613505+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
fc605995-ed45-4e93-a774-27e0fa858e71,CAT-0102,Cajas eléctricas,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,10.0000,2.0000000000000000,2026-07-30 03:00:28.865502+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
f5c8fd29-73e1-4b34-b2e3-7647437baf67,CAT-0103,Perfiles para brecker,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,27.0000,2.0000000000000000,2026-07-30 03:00:29.110686+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
887141dc-e091-4406-aba7-95435fdd3ded,CAT-0104,Terminales cubanas,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,18.0000,2.0000000000000000,2026-07-30 03:00:29.365128+00,2026-07-20 12:00:00+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
63f0eeea-3d37-4f9e-b76f-0174551e7dab,CAT-0105,Cajita breckera sencilla,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,1.0000,2.0000000000000000,2026-07-30 03:00:29.616128+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
20113ad5-0460-4fa7-8521-52a5f16bc708,CAT-0106,Tornillo con arandela,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,496.0000,2.0000000000000000,2026-07-30 03:00:29.875021+00,2026-07-27 12:00:00+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
5d6de612-3f04-4a6f-9769-4102809eca79,CAT-0107,Caja de distribución TRIC,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,4.0000,2.0000000000000000,2026-07-30 03:00:30.122855+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
54f03982-4f3e-42b5-a399-f5331833538c,CAT-0108,Cajita Breckera sencilla gris,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,3.0000,2.0000000000000000,2026-07-30 03:00:30.367868+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
670a4628-00d7-467d-bfc7-11f73a155bb1,CAT-0109,inicio Z,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,94.0000,1.0189,2026-07-30 03:00:30.621639+00,2026-08-02 01:30:21.979275+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
5d7b5973-abab-4769-af06-78993d0a39b9,CAT-0110,Intermedio,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,217.0000,2.0000000000000000,2026-07-30 03:00:30.869724+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
f9fa0dbc-9fdc-49b0-8d43-58e5df1c8fbe,CAT-0111,Grapas plasticas con clavo de acero,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,49.0000,3500.0000000000000000,2026-07-30 03:00:31.124136+00,2026-07-24 12:00:00+00,ACTIVE,true,true,5.0000,2500,1750,MISSING,,0,0,0
0a1bce2e-6fbd-4cc3-9f90-91c3cc90aae6,CAT-0112,Grapas metalicas 3/4 con tornillo roscante,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,100.0000,2.0000000000000000,2026-07-30 03:00:31.372161+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
53a5555e-9788-4cd8-a068-00f17a95ed60,CAT-0113,Goma Termo Retractil,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,200.0000,280.0000000000000000,2026-07-30 03:00:31.619626+00,2026-07-27 12:00:00+00,ACTIVE,true,true,5.0000,200,140,MISSING,,0,0,0
721b1217-1812-449d-9c92-bb89b080f7f6,CAT-0114,Combustible,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,20.0000,2.0000000000000000,2026-07-30 03:00:31.872545+00,2026-07-30 03:00:32.89037+00,ACTIVE,true,true,5.0000,1,0.7,MISSING,,0,0,0
b0aa4eaa-9866-4d20-9a19-69167fccaaa2,CAT-0115,Estación solar,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,0.0000,1398600.000000000000,2026-07-30 03:00:32.124347+00,2026-07-24 12:00:00+00,ACTIVE,true,true,5.0000,2220,699300,MISSING,,0,0,0
10a6cca7-c6fd-4ec5-8d95-49c76b14ad5e,CAT-0116,Pintura Blanca 5L,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,0.0000,4200.0000000000000000,2026-07-30 03:00:32.37739+00,2026-07-25 12:00:00+00,ACTIVE,true,true,5.0000,3000,2100,MISSING,,0,0,0
2fbd9764-93f1-40ae-99ed-15ae5da4e40c,CAT-0117,Inversor,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,0.0000,2015999.999999999900,2026-07-30 03:00:32.625074+00,2026-07-27 12:00:00+00,ACTIVE,true,true,5.0000,3200,1007999.9999999999,MISSING,,0,0,0
7049d300-7e08-42f0-b081-d373a331d88c,WAC-1786067683,WAC Test Product 1786067683,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,15.0000,4.0000000000000000,2026-08-07 01:54:45.141447+00,2026-08-07 01:54:50.555477+00,ACTIVE,true,true,5.0000,100,5,MISSING,,0,0,0
aa5e148b-df42-4349-a131-867767352669,TASA-EXT-1786067764,Tasa Extrema Test,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,11.0000,1090908.000000000000,2026-08-07 01:56:09.904074+00,2026-08-07 01:56:12.189788+00,ACTIVE,true,true,5.0000,100,5,MISSING,,0,0,0
94e53fd4-75ae-4924-a1b1-1b3d13f90df8,VOID-1786067801,Void WAC Test,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,10.0000,4.50000000000000000000,2026-08-07 01:56:43.952357+00,2026-08-07 01:56:48.944573+00,ACTIVE,true,true,5.0000,100,5,MISSING,,0,0,0
5bf782be-70c8-4870-9514-46bc2ae9db69,CONC-1786067801,Concurrent Recv Test,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,15.0000,4.0000000000000000,2026-08-07 01:56:52.805351+00,2026-08-07 01:56:55.193074+00,ACTIVE,true,true,5.0000,100,5,MISSING,,0,0,0
8f4e2708-540c-477b-bef7-9aed96771a8f,WACTRACE-1786068302,WAC Trace Test 1786068302,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,15.0000,4.0000000000000000,2026-08-07 02:05:03.938846+00,2026-08-07 02:05:08.846658+00,ACTIVE,true,true,5.0000,100,5,MISSING,,0,0,0
185f1c6f-e58a-4231-b39a-3a52f2c7ef22,VOIDTRACE-1786068382,VOID Trace Test 1786068382,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,10.0000,4.50000000000000000000,2026-08-07 02:06:25.00543+00,2026-08-07 02:06:43.508583+00,ACTIVE,true,true,5.0000,100,5,MISSING,,0,0,0
b7bd618c-38b4-475c-b775-dc81b233a825,WACFIX-1786068956,WAC Fix Test 1786068956,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,15.0000,3.8889,2026-08-07 02:15:58.482824+00,2026-08-07 02:16:04.036904+00,ACTIVE,true,true,5.0000,100,5,MISSING,,0,0,0
7dbff68e-3ad1-479b-b228-f81021699ed4,WACFINAL-1786069134,WAC Final Test 1786069134,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,15.0000,4.3333333333333333,2026-08-07 02:18:56.196534+00,2026-08-07 02:19:01.75846+00,ACTIVE,true,true,5.0000,100,5,MISSING,,0,0,0
e9541bb4-97c2-4f1d-9cb2-836c38beefd7,WACFN-1786069224,WAC FINAL 1786069224,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,10.0000,4.99999999999999995000,2026-08-07 02:20:26.839381+00,2026-08-07 02:20:32.777882+00,ACTIVE,true,true,5.0000,100,5,MISSING,,0,0,0
530e198c-0d42-4b36-852e-ba86f4431d94,PRODWAC-1786069598,PROD WAC Verify 1786069598,d1c4ba0e-5767-4ba0-e576-7d1c4ba0e576,10.0000,4.99999999999999995000,2026-08-07 02:26:40.789135+00,2026-08-07 02:26:47.580929+00,ACTIVE,true,true,5.0000,100,5,MISSING,,0,0,0
